transferType,text,year,season,player,rowId,team,owner,transferTypeId
departure," ,, B.L.) - 01 June 2012",2012,1,Caulker,16,Tottenham,,2
departure," ,) - 31 May 2012",2012,1,Rodgers,16,Liverpool,,2
departure," ,, B.L.) - 01 July 2009",2009,1,Lastuvka,18,Shakhtar,,2
departure," ,, B.L.) - 15 June 2009",2009,1,Kovac,18,Spartak M.,,2
arrival," , (,, B.L.) - 01 Apri 2010",2009,1,Watson,19,WBA,Wigan,1
arrival," , (,, L.) - 12 Janu 2011",2010,1,Bridge,18,Man City,West Ham,1
arrival," , (,, B.L.) - 21 Dece 2010",2010,1,Sears,18,Scunthorpe,West Ham,1
arrival," , (,, L.) - 10 Augu 2006",2006,1,Foster,18,Man U,Watford,1
arrival," , (,, 221.33 k€) - 09 Augu 2006",2006,1,Priskin,18,Gyor,Watford,1
arrival," , (,, 2.4 M€) - 06 Augu 2006",2006,1,Shittu,18,QPR,Watford,1
arrival," , (,, B.L.) - 26 Febr 2008",2007,1,Fülöp,17,Stoke City,Sunderland,1
arrival," , (,, 5.4 M€) - 30 Janu 2008",2007,1,Reid,17,Charlton,Sunderland,1
arrival," , (,, 2.7 M€) - 23 Janu 2008",2007,1,Prica,17,Aalborg,Sunderland,1
departure," ,, 0 €) - 21 June 2005",2005,1,Jarrett,20,Norwich,,2
departure," ,, 0 €) - 19 June 2005",2005,1,Mitchell,20,MK Dons,,2
departure," ,, B.L.) - 05 May 2008",2008,1,Moore,18,Aston Villa,,2
departure," ,, B.L.) - 05 May 2008",2008,1,Kim,18,Seongnam,,2
departure," ,, B.L.) - 05 May 2008",2008,1,Bednár,18,Heart of Midlothian,,2
arrival," , (,, 6.6 M€) - 22 Janu 2015",2014,1,Naughton,17,Tottenham,Swansea,1
arrival," , (,, L.) - 23 Dece 2014",2014,1,Oliveira,17,Benfica,Swansea,1
arrival," , (,, B.L.) - 17 Dece 2014",2014,1,Obeng,17,Newport,Swansea,1
departure," ,) - 28 May 2013",2013,1,Bramble,16,,,2
arrival," , (man., ,) - 05 Febr 2014",2013,1,Monk,17,,Swansea,1
arrival," , (,) - 31 Janu 2014",2013,1,Emnes,17,Middlesbrough,Swansea,1
arrival," , (,) - 21 Octo 2011",2011,1,Moras,16,,Swansea,1
arrival," , (,) - 31 Augu 2011",2011,1,Bessone,16,Leeds United,Swansea,1
departure," ,) - 17 May 2012",2012,1,Moreira,16,,,2
departure," ,, B.L.) - 14 May 2012",2012,1,McEachran,16,Chelsea,,2
arrival," , (,, B.L.) - 14 Febr 2013",2012,1,Bentley,17,Rostov,Tottenham,1
arrival," , (,, 3 M€) - 01 Febr 2010",2009,1,Moses,19,Crystal Palace,Wigan,1
arrival," , (,, L.) - 01 Febr 2010",2009,1,Moreno,19,Shakhtar,Wigan,1
arrival," , (,) - 13 Janu 2010",2009,1,Caldwell,19,Celtic,Wigan,1
arrival," , (,) - 31 Augu 2010",2010,1,Boffin,18,Maastricht VV,West Ham,1
arrival," , (,) - 31 Augu 2010",2010,1,Jacobsen,18,Blackburn,West Ham,1
arrival," , (,, 2.2 M€) - 12 July 2006",2006,1,Francis,18,Wigan,Watford,1
arrival," , (,) - 01 July 2006",2006,1,North,18,,Watford,1
arrival," , (,) - 01 July 2006",2006,1,McCoy,18,,Watford,1
arrival," , (,, 2.7 M€) - 22 Janu 2008",2007,1,Bardsley,17,Man U,Sunderland,1
arrival," , (,, L.) - 04 Janu 2008",2007,1,Evans,17,Man U,Sunderland,1
arrival," , (,, B.L.) - 03 Janu 2008",2007,1,Wright,17,Stoke City,Sunderland,1
arrival," , (,, L.) - 30 Janu 2009",2008,1,Kovac,19,Spartak M.,West Ham,1
arrival," , (,, L.) - 22 Augu 2014",2014,1,Carroll,17,Tottenham B,Swansea,1
arrival," , (,, 10 M€) - 20 Augu 2014",2014,1,Fernández,17,Napoli,Swansea,1
arrival," , (,) - 24 July 2014",2014,1,Montero,17,Morelia,Swansea,1
arrival," , (,, B.L.) - 29 Janu 2014",2013,1,Bartley,17,Birmingham,Swansea,1
arrival," , (,) - 27 Janu 2014",2013,1,N'Gog,17,Bolton,Swansea,1
arrival," , (,, B.L.) - 01 Janu 2014",2013,1,Lita,17,Brighton,Swansea,1
arrival," , (,, 0 €) - 30 Augu 2011",2011,1,Tremmel,16,,Swansea,1
arrival," , (,, 1.7 M€) - 11 Augu 2011",2011,1,Vorm,16,Utrecht,Swansea,1
arrival," , (,, 2 M€) - 03 Augu 2011",2011,1,Lita,16,Middlesbrough,Swansea,1
arrival," , (,, B.L.) - 01 Febr 2013",2012,1,Kane,17,Norwich City,Tottenham,1
arrival," , (,, B.L.) - 30 Janu 2013",2012,1,Jenas,17,Nottingham,Tottenham,1
arrival," , (,, 0 €) - 12 Janu 2010",2009,1,Gohouri,19,M'gladbach,Wigan,1
arrival," , (,, L.) - 07 Janu 2010",2009,1,Stojkovic,19,Sporting CP,Wigan,1
arrival," , (,, 3 M€) - 22 Augu 2009",2009,1,Diamé,19,Rayo,Wigan,1
arrival," , (,, L.) - 27 Augu 2010",2010,1,Obinna,18,Inter Milan,West Ham,1
arrival," , (,) - 05 Augu 2010",2010,1,Reid,18,Midtjylland,West Ham,1
arrival," , (,, L.) - 03 Augu 2010",2010,1,Ben Haïm,18,Portsmouth,West Ham,1
arrival," , (,, 70 k€) - 01 July 2006",2006,1,Loach,18,Lincoln City,Watford,1
arrival," , (,) - 01 July 2006",2006,1,Forrester,18,,Watford,1
arrival," , (,) - 01 July 2006",2006,1,O'Toole,18,,Watford,1
arrival," , (,, B.L.) - 31 Octo 2007",2007,1,Kavanagh,17,S Wednesday,Sunderland,1
arrival," , (,, 8.85 M€) - 29 Augu 2007",2007,1,Jones,17,Southampton,Sunderland,1
arrival," , (,, 11 M€) - 26 Janu 2009",2008,1,Nsereko,19,Brescia,West Ham,1
arrival," , (,, B.L.) - 21 Janu 2009",2008,1,Quashie,19,Birmingham,West Ham,1
arrival," , (,, B.L.) - 18 Janu 2009",2008,1,Stanislas,19,Southend,West Ham,1
arrival," , (,) - 23 July 2014",2014,1,Sigurdsson,17,Tottenham,Swansea,1
arrival," , (,) - 01 July 2014",2014,1,Fabianski,17,Arsenal,Swansea,1
arrival," , (,, 0 €) - 27 June 2014",2014,1,Gomis,17,Lyon,Swansea,1
arrival," , (,, B.L.) - 16 Dece 2013",2013,1,Richards,17,Huddersfield,Swansea,1
arrival," , (,, B.L.) - 05 Sept 2013",2013,1,Tate,17,Yeovil,Swansea,1
arrival," , (,, L.) - 02 Sept 2013",2013,1,Álvaro,17,Getafe,Swansea,1
arrival," , (,, 2 M€) - 02 Augu 2011",2011,1,Routledge,16,QPR,Swansea,1
arrival," , (,) - 09 July 2011",2011,1,Moreira,16,Benfica,Swansea,1
arrival," , (,, 1.75 M€) - 29 Janu 2013",2012,1,Holtby,17,Schalke 04,Tottenham,1
arrival," , (,, 3.7 M€) - 03 Janu 2013",2012,1,Fryers,17,Standard,Tottenham,1
arrival," , (,, 7 M€) - 31 Augu 2012",2012,1,Dempsey,17,Fulham,Tottenham,1
arrival," , (,, 1.9 M€) - 15 Augu 2009",2009,1,Amaya,19,Rayo,Wigan,1
arrival," , (,, L.) - 06 Augu 2009",2009,1,Sinclair,19,Chelsea B,Wigan,1
arrival," , (,, 1.2 M€) - 16 July 2010",2010,1,Piquionne,18,Lyon,West Ham,1
arrival," , (,, 4.8 M€) - 16 July 2010",2010,1,Barrera,18,UNAM,West Ham,1
arrival," , (,, 0 €) - 05 June 2010",2010,1,Hitzlsperger,18,Lazio,West Ham,1
arrival," , (,) - 01 July 2006",2006,1,Parkes,18,,Watford,1
arrival," , (,, 0 €) - 30 June 2006",2006,1,Powell,18,Charlton,Watford,1
arrival," , (,, B.L.) - 23 May 2006",2006,1,Diagouraga,18,Swindon Town,Watford,1
arrival," , (,, 0 €) - 29 Augu 2007",2007,1,Harte,17,,Sunderland,1
arrival," , (,, 3.69 M€) - 29 Augu 2007",2007,1,Higginbotham,17,Stoke City,Sunderland,1
arrival," , (,, B.L.) - 26 Augu 2007",2007,1,Clarke,17,Leicester,Sunderland,1
arrival," , (,) - 14 Octo 2008",2008,1,Tristán,19,,West Ham,1
arrival," , (man., ,) - 15 Sept 2008",2008,1,Zola,19,Italy U-21,West Ham,1
arrival," , (,, B.L.) - 01 June 2014",2014,1,Tate,17,Aberdeen,Swansea,1
arrival," , (,, B.L.) - 01 June 2014",2014,1,Ki,17,Sunderland,Swansea,1
departure," ,, L.) - 26 Marc 2015",2014,1,Tiendalli,17,Middlesbrough,,2
arrival," , (,, 14 M€) - 11 July 2013",2013,1,Bony,17,Vitesse,Swansea,1
arrival," , (,, 7 M€) - 03 July 2013",2013,1,Shelvey,17,Liverpool,Swansea,1
arrival," , (,, 3 M€) - 01 July 2013",2013,1,Amat,17,Espanyol,Swansea,1
arrival," , (,) - 01 July 2011",2011,1,Edwards,16,,Swansea,1
arrival," , (,) - 01 July 2011",2011,1,Smith,16,,Swansea,1
arrival," , (,, B.L.) - 01 July 2011",2011,1,Cornell,16,Port Talbot,Swansea,1
arrival," , (,, 12 M€) - 31 Augu 2012",2012,1,Lloris,17,Lyon,Tottenham,1
arrival," , (,, 19 M€) - 29 Augu 2012",2012,1,Dembélé,17,Fulham,Tottenham,1
arrival," , (,) - 21 July 2009",2009,1,McCarthy,19,Hamilton,Wigan,1
arrival," , (,, 2.5 M€) - 18 July 2009",2009,1,Scotland,19,Swansea,Wigan,1
arrival," , (man., ,) - 03 June 2010",2010,1,Grant,18,,West Ham,1
arrival," , (,, B.L.) - 06 May 2010",2010,1,Spence,18,Scunthorpe,West Ham,1
departure," ,) - 12 Apri 2011",2010,1,McCarthy,18,,,2
arrival," , (,, B.L.) - 08 May 2006",2006,1,Lee,18,Blackburn,Watford,1
arrival," , (,, B.L.) - 07 May 2006",2006,1,Hand,18,Northampton,Watford,1
departure," ,, L.) - 22 Marc 2007",2006,1,Blizzard,18,Milton Keynes,,2
arrival," , (,, 0 €) - 24 Augu 2007",2007,1,Cole,17,,Sunderland,1
arrival," , (,) - 09 Augu 2007",2007,1,O'Donovan,17,Cork City 1984-2010,Sunderland,1
arrival," , (,) - 05 Sept 2008",2008,1,López,19,,West Ham,1
arrival," , (man., ,) - 03 Sept 2008",2008,1,Keen,19,West Ham,West Ham,1
arrival," , (,, 3.5 M€) - 01 Sept 2008",2008,1,Ilunga,19,Toulouse FC,West Ham,1
departure," ,, L.) - 15 Marc 2015",2014,1,Cornell,17,Portsmouth,,2
departure," ,, L.) - 12 Marc 2015",2014,1,Barrow,17,Nottingham Forest,,2
departure," ,, L.) - 24 Janu 2015",2014,1,Richards,17,Fulham,,2
arrival," , (,, 0 €) - 01 July 2013",2013,1,Cañas,17,Real Betis,Swansea,1
arrival," , (,, 250 k€) - 30 June 2013",2013,1,Pozuelo,17,Real Betis,Swansea,1
arrival," , (,, B.L.) - 04 May 2013",2013,1,Gower,17,Charlton,Swansea,1
arrival," , (,, B.L.) - 01 July 2011",2011,1,MacDonald,16,Yeovil,Swansea,1
arrival," , (,, B.L.) - 01 July 2011",2011,1,Agustien,16,Crystal Palace,Swansea,1
arrival," , (,, 8.65 M€) - 13 July 2012",2012,1,Adebayor,17,Man City,Tottenham,1
arrival," , (,, 12.5 M€) - 12 July 2012",2012,1,Vertonghen,17,Ajax,Tottenham,1
arrival," , (,, 8.7 M€) - 04 July 2012",2012,1,Sigurdsson,17,Swansea,Tottenham,1
arrival," , (,) - 02 July 2009",2009,1,Thomas,19,Olimpia,Wigan,1
arrival," , (,, B.L.) - 01 July 2009",2009,1,Bouaouzan,19,NEC Nijmegen,Wigan,1
arrival," , (,, B.L.) - 01 July 2009",2009,1,King,19,Middlesbrough,Wigan,1
departure," ,, L.) - 11 Marc 2011",2010,1,Dyer,18,Ipswich,,2
departure," ,, L.) - 03 Marc 2011",2010,1,Spence,18,Bristol City,,2
departure," ,, 2 M€) - 24 Janu 2011",2010,1,Behrami,18,Fiorentina,,2
departure," ,, L.) - 22 Marc 2007",2006,1,Jarrett,18,Milton Keynes,,2
departure," ,, L.) - 22 Marc 2007",2006,1,McNamee,18,Crewe,,2
arrival," , (,, 11 M€) - 08 Augu 2007",2007,1,Gordon,17,Hearts,Sunderland,1
arrival," , (,, 2.25 M€) - 26 July 2007",2007,1,McShane,17,WBA,Sunderland,1
arrival," , (,, 2 M€) - 17 July 2007",2007,1,Etuhu,17,Norwich City,Sunderland,1
arrival," , (,, L.) - 01 Sept 2008",2008,1,Di Michele,19,Torino,West Ham,1
arrival," , (,, L.) - 04 Augu 2008",2008,1,Lastuvka,19,Shakhtar,West Ham,1
arrival," , (,, 6.3 M€) - 23 July 2008",2008,1,Behrami,19,Lazio,West Ham,1
departure," ,, 38.5 M€) - 14 Janu 2015",2014,1,Bony,17,Manchester City,,2
departure," ,, L.) - 24 Sept 2014",2014,1,Tate,17,Crewe Alexandra,,2
departure," ,) - 01 Sept 2014",2014,1,Cañas,17,Espanyol,,2
departure," ,) - 04 Febr 2014",2013,1,Laudrup,17,,,2
departure," ,, L.) - 03 Janu 2014",2013,1,Tate,17,Aberdeen,,2
arrival," , (,, B.L.) - 01 July 2011",2011,1,Cotterill,16,Portsmouth,Swansea,1
arrival," , (,, L.) - 15 June 2011",2011,1,Caulker,16,Tottenham B,Swansea,1
arrival," , (man., ,) - 03 July 2012",2012,1,Villas-Boãs,17,,Tottenham,1
arrival," , (,, B.L.) - 01 July 2012",2012,1,Bassong,17,Wolverhampton,Tottenham,1
arrival," , (,, B.L.) - 01 July 2009",2009,1,Camara,19,Stoke City,Wigan,1
arrival," , (,, 2 M€) - 19 June 2009",2009,1,Jordi Gómez,19,Espanyol B,Wigan,1
arrival," , (man., ,, 0 €) - 07 June 2009",2009,1,Martínez,19,Swansea,Wigan,1
departure," ,, B.L.) - 01 Janu 2011",2010,1,Ben Haïm,18,Portsmouth,,2
departure," ,, L.) - 19 Octo 2010",2010,1,Sears,18,Scunthorpe United,,2
departure," ,, 750 k€) - 30 Augu 2010",2010,1,Daprelà,18,Brescia,,2
departure," ,, L.) - 09 Marc 2007",2006,1,Ashikodi,18,Bradford,,2
departure," ,, L.) - 02 Marc 2007",2006,1,Carlisle,18,Luton Town,,2
departure," ,, L.) - 01 Marc 2007",2006,1,O'Toole,18,Wealdstone,,2
arrival," , (,, 8 M€) - 16 July 2007",2007,1,Richardson,17,Man U,Sunderland,1
arrival," , (,, 7.4 M€) - 13 July 2007",2007,1,Chopra,17,Cardiff City,Sunderland,1
arrival," , (,, 1.5 M€) - 27 June 2007",2007,1,Anderson,17,Aberdeen,Sunderland,1
arrival," , (,, B.L.) - 31 May 2008",2008,1,Wright,19,Southampton,West Ham,1
departure," ,, L.) - 02 Febr 2009",2008,1,Davenport,19,Sunderland,,2
departure," ,) - 09 Augu 2014",2014,1,Chico,17,Lekhwiya,,2
departure," ,) - 04 Augu 2014",2014,1,Vorm,17,Tottenham,,2
departure," ,) - 23 July 2014",2014,1,Davies,17,Tottenham,,2
departure," ,, L.) - 16 Octo 2013",2013,1,Lita,17,Brighton,,2
departure," ,, L.) - 10 Sept 2013",2013,1,Richards,17,Huddersfield,,2
departure," ,, L.) - 01 Sept 2013",2013,1,Ki,17,Sunderland,,2
arrival," , (,, 3.92 M€) - 10 June 2011",2011,1,Graham,16,Watford,Swansea,1
arrival," , (,, B.L.) - 01 June 2011",2011,1,Harley,16,Exeter City,Swansea,1
arrival," , (,, B.L.) - 01 June 2012",2012,1,Pienaar,17,Everton,Tottenham,1
arrival," , (,, B.L.) - 01 June 2012",2012,1,Naughton,17,Norwich City,Tottenham,1
arrival," , (,, B.L.) - 01 June 2012",2012,1,Caulker,17,Swansea,Tottenham,1
departure," ,, L.) - 02 Apri 2010",2009,1,Bouaouzan,19,Helsingborgs IF,,2
departure," ,, L.) - 22 Febr 2010",2009,1,Watson,19,WBA,,2
departure," ,, 0 €) - 05 Febr 2010",2009,1,Edman,19,Helsingborgs IF,,2
departure," ,, 2.2 M€) - 24 Augu 2010",2010,1,Diamanti,18,Brescia,,2
departure," ,) - 03 June 2010",2010,1,Ilan,18,,,2
departure," ,, 0 €) - 26 May 2010",2010,1,Franco,18,,,2
departure," ,, 0 €) - 05 Febr 2007",2006,1,Kamara,18,,,2
departure," ,, 0 €) - 05 Febr 2007",2006,1,Seanla,18,,,2
departure," ,, 14.7 M€) - 23 Janu 2007",2006,1,Young,18,Aston Villa,,2
arrival," , (,, 4.4 M€) - 11 June 2007",2007,1,Halford,17,Reading,Sunderland,1
arrival," , (,, B.L.) - 06 May 2007",2007,1,Mocquet,17,Bury,Sunderland,1
departure," ,, L.) - 30 Janu 2009",2008,1,Faubert,19,Real Madrid,,2
departure," ,, 1 M€) - 26 Janu 2009",2008,1,Mullins,19,Portsmouth,,2
departure," ,, L.) - 22 Janu 2009",2008,1,Quashie,19,Wolves,,2
departure," ,) - 20 July 2014",2014,1,Pozuelo,17,,,2
departure," ,, 5 M€) - 17 July 2014",2014,1,Pablo Hernández,17,Al-Arabi Doha,,2
departure," ,, L.) - 17 July 2014",2014,1,Michu,17,Napoli,,2
departure," ,) - 23 Augu 2013",2013,1,Moore,17,,,2
departure," ,) - 01 Augu 2013",2013,1,Agustien,17,Brighton & Hove,,2
departure," ,, L.) - 02 July 2013",2013,1,Bartley,17,Birmingham City,,2
arrival," , (,, B.L.) - 01 June 2011",2011,1,Pintado,16,AEK Larnaca,Swansea,1
arrival," , (,, B.L.) - 01 June 2011",2011,1,Donnelly,16,Wycombe,Swansea,1
arrival," , (,, B.L.) - 01 May 2011",2011,1,Morgan,16,Newport,Swansea,1
departure," ,, L.) - 21 Febr 2013",2012,1,Kane,17,Leicester,,2
departure," ,, L.) - 15 Febr 2013",2012,1,Bentley,17,Blackburn,,2
departure," ,, L.) - 01 Febr 2010",2009,1,Cho,19,Suwon Bluewings,,2
departure," ,, L.) - 21 Janu 2010",2009,1,De Ridder,19,Hapoël Tel-Aviv,,2
departure," ,, L.) - 09 Janu 2010",2009,1,Kapo,19,Boulogne-sur-Mer,,2
departure," ,) - 11 May 2010",2010,1,Zola,18,Italy,,2
departure," ,, B.L.) - 10 May 2010",2010,1,Mido,18,Middlesbrough,,2
arrival," , (,, B.L.) - 26 Marc 2011",2010,1,Kirkland,19,Cardiff City,Wigan,1
departure," ,, 300 k€) - 18 Janu 2007",2006,1,Spring,18,Luton Town,,2
departure," ,, L.) - 07 Janu 2007",2006,1,Diagouraga,18,Rotherham United,,2
departure," ,, L.) - 12 Octo 2006",2006,1,Chambers,18,Cardiff,,2
departure," ,, L.) - 22 Febr 2008",2007,1,Fülöp,17,Stoke City,,2
departure," ,, L.) - 18 Febr 2008",2007,1,Anderson,17,Plymouth,,2
departure," ,, 15.5 M€) - 19 Janu 2009",2008,1,Bellamy,19,Manchester City,,2
departure," ,, L.) - 09 Janu 2009",2008,1,Bowyer,19,Birmingham City,,2
departure," ,) - 07 Janu 2009",2008,1,Etherington,19,Stoke City,,2
departure," ,, 0 €) - 01 July 2014",2014,1,Lamah,17,,,2
departure," ,, B.L.) - 30 June 2014",2014,1,Álvaro,17,Getafe,,2
departure," ,, B.L.) - 30 June 2014",2014,1,De Guzmán,17,Villarreal,,2
departure," ,, 500 k€) - 01 July 2013",2013,1,Shechter,17,Hapoël Tel-Aviv,,2
departure," ,, L.) - 01 July 2013",2013,1,Cornell,17,St. Mirren,,2
departure," ,) - 14 May 2013",2013,1,Gower,17,,,2
departure," ,, L.) - 22 Marc 2012",2011,1,Dobbie,16,Blackpool,,2
departure," ,, 0 €) - 01 Febr 2012",2011,1,Beattie,16,,,2
departure," ,, 0 €) - 20 Janu 2012",2011,1,Butler,16,,,2
departure," ,) - 31 Janu 2013",2012,1,Jenas,17,QPR,,2
departure," ,, L.) - 31 Janu 2013",2012,1,Gomes,17,Hoffenheim,,2
departure," ,, 0 €) - 29 Octo 2009",2009,1,King,19,,,2
departure," ,) - 28 Augu 2009",2009,1,Brown,19,Portsmouth,,2
departure," ,, 7 M€) - 12 Augu 2009",2009,1,Cattermole,19,Sunderland,,2
arrival," , (,) - 31 Janu 2011",2010,1,Sammon,19,Kilmarnock,Wigan,1
arrival," , (,, B.L.) - 01 Janu 2011",2010,1,Cho,19,SS Bluewings,Wigan,1
arrival," , (,, 0 €) - 31 Dece 2010",2010,1,López,19,,Wigan,1
departure," ,, L.) - 05 Octo 2006",2006,1,Gill,18,Cambridge,,2
departure," ,, L.) - 01 Sept 2006",2006,1,Grant,18,Aldershot,,2
departure," ,, 0 €) - 31 July 2006",2006,1,Osman,18,Maidenhead,,2
departure," ,, 0 €) - 06 Febr 2008",2007,1,Clarke,17,,,2
departure," ,, L.) - 31 Janu 2008",2007,1,Kavanagh,17,S Wednesday,,2
departure," ,, L.) - 31 Janu 2008",2007,1,Halford,17,Charlton,,2
departure," ,, L.) - 27 Nove 2008",2008,1,Walker,19,Colchester United,,2
departure," ,) - 15 Sept 2008",2008,1,Keen,19,West Ham,,2
departure," ,, 0 €) - 24 May 2014",2014,1,N'Gog,17,,,2
departure," ,) - 24 May 2014",2014,1,Lita,17,,,2
arrival," , (,, 6.5 M€) - 02 Febr 2015",2014,1,Alli,18,Milton Keynes,Tottenham,1
arrival," , (,) - 01 May 2014",2013,1,Pritchard,18,Swindon Town,Tottenham,1
arrival," , (,, B.L.) - 29 Nove 2013",2013,1,Smith,18,Derby County,Tottenham,1
arrival," , (,, 13.5 M€) - 30 Augu 2013",2013,1,Eriksen,18,Ajax,Tottenham,1
departure," ,, 0 €) - 12 Janu 2012",2011,1,Cotterill,16,,,2
departure," ,, 0 €) - 10 Janu 2012",2011,1,Moras,16,Cesena,,2
departure," ,, L.) - 04 Nove 2011",2011,1,Thomas,16,Colchester,,2
departure," ,, 0 €) - 31 Dece 2012",2012,1,Cudicini,17,Los Angeles Galaxy,,2
departure," ,, 6 M€) - 31 Augu 2012",2012,1,Giovani,17,Mallorca,,2
departure," ,, 13 M€) - 31 Augu 2012",2012,1,van der Vaart,17,Hamburger SV,,2
departure," ,) - 18 July 2009",2009,1,Sibierski,19,,,2
departure," ,) - 07 July 2009",2009,1,Camara,19,,,2
arrival," , (,, 2.4 M€) - 31 Augu 2010",2010,1,Di Santo,19,Chelsea,Wigan,1
arrival," , (,, L.) - 31 Augu 2010",2010,1,Cleverley,19,Man U,Wigan,1
departure," ,, 0 €) - 01 July 2006",2006,1,Francis,18,Redditch,,2
departure," ,, B.L.) - 01 July 2006",2006,1,Ma-Kalambay,18,Chelsea B,,2
departure," ,) - 01 July 2006",2006,1,Martin,18,English Club,,2
departure," ,, L.) - 29 Janu 2008",2007,1,Cole,17,Burnley,,2
departure," ,, L.) - 04 Janu 2008",2007,1,Varga,17,Burnley,,2
departure," ,, 0 €) - 03 Sept 2008",2008,1,Curbishley,19,,,2
departure," ,) - 01 Sept 2008",2008,1,McCartney,19,Sunderland,,2
departure," ,, 10 M€) - 25 Augu 2008",2008,1,Ferdinand,19,Sunderland,,2
arrival," , (,, 2.5 M€) - 01 Janu 2015",2014,1,Yedlin,18,Seattle,Tottenham,1
arrival," , (,, 5.9 M€) - 01 Sept 2014",2014,1,Stambouli,18,Montpellier,Tottenham,1
arrival," , (,, 9.5 M€) - 30 Augu 2013",2013,1,Chiriches,18,Steaua,Tottenham,1
arrival," , (,, 30 M€) - 28 Augu 2013",2013,1,Lamela,18,AS Roma,Tottenham,1
departure," ,, 0 €) - 26 Augu 2011",2011,1,Whatley,16,Neath,,2
departure," ,, 140 k€) - 25 Augu 2011",2011,1,MacDonald,16,Bournemouth,,2
departure," ,, 35 M€) - 27 Augu 2012",2012,1,Modric,17,Real Madrid,,2
departure," ,, 3 M€) - 21 Augu 2012",2012,1,Bassong,17,Norwich City,,2
departure," ,, L.) - 14 Augu 2012",2012,1,Rose,17,Sunderland,,2
departure," ,, B.L.) - 01 July 2009",2009,1,Mido,19,Middlesbrough,,2
departure," ,, 19 M€) - 29 June 2009",2009,1,Valencia,19,Manchester United,,2
arrival," , (,, 0 €) - 23 Augu 2010",2010,1,Caldwell,19,,Wigan,1
arrival," , (,, 3 M€) - 30 July 2010",2010,1,Stam,19,FC Twente,Wigan,1
arrival," , (,, 0 €) - 22 July 2010",2010,1,Alcaraz,19,FC Bruges,Wigan,1
departure," ,) - 01 July 2006",2006,1,Sietes,18,Numancia,,2
departure," ,, 0 €) - 01 June 2006",2006,1,Ferdinand,18,,,2
departure," ,, 0 €) - 29 Augu 2007",2007,1,John,17,Southampton,,2
departure," ,, 2.5 M€) - 25 Augu 2007",2007,1,Hysén,17,IFK Göteborg,,2
departure," ,, 0 €) - 06 Augu 2008",2008,1,Ljungberg,19,,,2
departure," ,) - 21 July 2008",2008,1,Wright,19,Ipswich Town,,2
arrival," , (,, 10 M€) - 27 Augu 2014",2014,1,Fazio,18,Sevilla FC,Tottenham,1
arrival," , (,) - 04 Augu 2014",2014,1,Vorm,18,Swansea,Tottenham,1
arrival," , (,, 5 M€) - 01 Augu 2014",2014,1,Dier,18,Sporting CP B,Tottenham,1
arrival," , (,, 10 M€) - 15 Augu 2013",2013,1,Capoue,18,Toulouse FC,Tottenham,1
arrival," , (,, 30 M€) - 01 Augu 2013",2013,1,Soldado,18,Valencia CF,Tottenham,1
departure," ,, L.) - 19 Augu 2011",2011,1,Cornell,16,Hereford,,2
departure," ,) - 18 Augu 2011",2011,1,Harley,16,Brighton & Hove,,2
departure," ,, 0 €) - 03 Augu 2011",2011,1,Pintado,16,,,2
departure," ,, 5.75 M€) - 31 July 2012",2012,1,Pienaar,17,Everton,,2
departure," ,) - 19 July 2012",2012,1,King,17,,,2
departure," ,) - 03 June 2009",2009,1,Bruce,19,Sunderland,,2
departure," ,, B.L.) - 19 May 2009",2009,1,Zaki,19,Zamalek,,2
arrival," , (,, B.L.) - 01 May 2010",2009,1,Shackell,20,Doncaster,Wolverhampton,1
arrival," , (,, 3 M€) - 21 July 2010",2010,1,McArthur,19,Hamilton,Wigan,1
arrival," , (,, L.) - 15 July 2010",2010,1,Al Habsi,19,Bolton,Wigan,1
departure," ,, B.L.) - 22 May 2006",2006,1,Foster,18,Man U,,2
departure," ,, B.L.) - 21 May 2006",2006,1,Eagles,18,Man U,,2
departure," ,, L.) - 03 Augu 2007",2007,1,Wright,17,Stoke City,,2
departure," ,, 1.11 M€) - 17 July 2007",2007,1,Elliott,17,Wolverhampton,,2
departure," ,, B.L.) - 31 May 2007",2007,1,Evans,17,Manchester United B,,2
departure," ,) - 15 July 2008",2008,1,Paintsil,19,Fulham,,2
departure," ,, 4.5 M€) - 15 July 2008",2008,1,Zamora,19,Fulham,,2
arrival," , (,) - 23 July 2014",2014,1,Davies,18,Swansea,Tottenham,1
arrival," , (,, B.L.) - 01 July 2014",2014,1,Assou-Ekotto,18,QPR,Tottenham,1
arrival," , (,, 7 M€) - 26 July 2013",2013,1,Chadli,18,FC Twente,Tottenham,1
arrival," , (,, 20 M€) - 06 July 2013",2013,1,Paulinho,18,Corinthians,Tottenham,1
arrival," , (,, B.L.) - 01 July 2013",2013,1,Iago Falqué,18,Almeria,Tottenham,1
departure," ,) - 01 July 2011",2011,1,Ma-Kalambay,16,,,2
departure," ,) - 01 July 2011",2011,1,Pratley,16,Bolton,,2
departure," ,, 0 €) - 01 July 2012",2012,1,Saha,17,,,2
departure," ,) - 30 June 2012",2012,1,Alnwick,17,,,2
departure," ,) - 13 June 2012",2012,1,Redknapp,17,,,2
arrival," , (,, B.L.) - 14 Marc 2010",2009,1,Iwelumo,20,Bristol City,Wolverhampton,1
arrival," , (,) - 25 Janu 2010",2009,1,Guedioura,20,Charleroi,Wolverhampton,1
arrival," , (,, B.L.) - 01 July 2010",2010,1,Kapo,19,Boulogne,Wigan,1
